1.0000,0.0000,0.0000
0.0000,1.0000,0.0000
0.0000,0.0000,1.0000
1.0000,0.0000,0.0000
0.0000,1.0000,0.0000
0.0000,0.0000,1.0000
1.0000,0.0000,0.0000
0.0000,1.0000,0.0000
0.0000,0.0122,0.9878
1.0000,0.0000,0.0000
0.0000,1.0000,0.0000
0.0000,0.1546,0.8454
1.0000,0.0000,0.0000
0.0000,1.0000,0.0000
0.0000,0.0000,1.0000
1.0000,0.0000,0.0000
0.0000,1.0000,0.0000
0.0000,0.2071,0.7929
1.0000,0.0000,0.0000
0.0000,1.0000,0.0000
0.0000,0.0000,1.0000
1.0000,0.0000,0.0000
0.0000,1.0000,0.0000
0.0000,0.0000,1.0000
1.0000,0.0000,0.0000
0.0000,1.0000,0.0000
0.0000,0.9992,0.0008
1.0000,0.0000,0.0000
0.0000,1.0000,0.0000
0.0000,0.0000,1.0000
1.0000,0.0000,0.0000
0.0000,1.0000,0.0000
0.0000,0.0000,1.0000
1.0000,0.0000,0.0000
0.0000,1.0000,0.0000
0.0000,0.0000,1.0000
1.0000,0.0000,0.0000
0.0000,1.0000,0.0000
0.0000,0.0000,1.0000
1.0000,0.0000,0.0000
0.0000,1.0000,0.0000
0.0000,0.0000,1.0000
1.0000,0.0000,0.0000
0.0000,1.0000,0.0000
0.0000,0.0000,1.0000
1.0000,0.0000,0.0000
0.0000,1.0000,0.0000
0.0000,1.0000,0.0000
1.0000,0.0000,0.0000
0.0000,1.0000,0.0000
0.0000,0.0000,1.0000
1.0000,0.0000,0.0000
0.0000,1.0000,0.0000
0.0000,0.0000,1.0000
1.0000,0.0000,0.0000
0.0000,1.0000,0.0000
0.0000,0.0000,1.0000
1.0000,0.0000,0.0000
0.0000,1.0000,0.0000
0.0000,1.0000,0.0000
1.0000,0.0000,0.0000
0.0000,1.0000,0.0000
0.0000,0.0000,1.0000
1.0000,0.0000,0.0000
0.0000,1.0000,0.0000
0.0000,0.0000,1.0000
1.0000,0.0000,0.0000
0.0000,1.0000,0.0000
0.0000,0.0000,1.0000
1.0000,0.0000,0.0000
0.0000,1.0000,0.0000
0.0000,0.0000,1.0000
1.0000,0.0000,0.0000
0.0000,1.0000,0.0000
0.0000,0.0000,1.0000
1.0000,0.0000,0.0000
0.0000,1.0000,0.0000
0.0000,0.0000,1.0000
1.0000,0.0000,0.0000
0.0000,1.0000,0.0000
0.0000,0.0000,1.0000
1.0000,0.0000,0.0000
0.0000,1.0000,0.0000
0.0000,0.6671,0.3329
1.0000,0.0000,0.0000
0.0000,1.0000,0.0000
0.0000,0.0554,0.9446
1.0000,0.0000,0.0000
0.0000,1.0000,0.0000
0.0000,0.0000,1.0000
1.0000,0.0000,0.0000
0.0000,1.0000,0.0000
0.0000,0.0000,1.0000
1.0000,0.0000,0.0000
0.0000,1.0000,0.0000
0.0000,0.0000,1.0000
1.0000,0.0000,0.0000
0.0000,1.0000,0.0000
0.0000,0.0000,1.0000
1.0000,0.0000,0.0000
0.0000,1.0000,0.0000
0.0000,0.0000,1.0000
1.0000,0.0000,0.0000
0.0000,1.0000,0.0000
0.0000,0.0000,1.0000
1.0000,0.0000,0.0000
0.0000,1.0000,0.0000
0.0000,0.0000,1.0000
1.0000,0.0000,0.0000
0.0000,1.0000,0.0000
0.0000,0.4867,0.5133
1.0000,0.0000,0.0000
